,date,stock_fb,stock_return_fb,log_stock_return_fb,actual_stock_return_fb,stock_ndaq,stock_return_ndaq,log_stock_return_ndaq,actual_stock_return_ndaq,expected_return_fb,abnormal_return_fb
145,2017-09-18,170.01,-0.009496620834304333,-0.009542001273686389,-2.6299999999999955,73.3185,0.004547410072533925,0.004537101842037144,-0.6680999999999955,-0.20584161378675359,-2.424158386213242
146,2017-09-19,172.52,0.014763837421328271,0.014655912930005021,1.5100000000000193,74.5195,0.016380586073091966,0.016247871605627157,0.2009999999999934,0.06428985330921513,1.4457101466908042
147,2017-09-20,172.17,-0.002028750289821602,-0.002030810991261661,-1.3500000000000227,74.9296,0.005503257536617932,0.005488169943489731,-0.5899000000000001,-0.1815356872801332,-1.1684643127198895
148,2017-09-21,171.11,-0.006156705581692362,-0.006175736244501673,-2.059999999999974,74.3047,-0.008339828318848582,-0.008374799257190592,-1.6248999999999967,-0.5032317733971856,-1.5567682266027882
149,2017-09-22,170.54,-0.003331190462275855,-0.0033367512299756056,-1.5700000000000216,74.6172,0.004205655900636165,0.004196836847813433,-0.6875,-0.21187147279223406,-1.3581285272077874
150,2017-09-25,162.87,-0.04497478597396498,-0.04601753672843404,-8.669999999999987,75.3006,0.009158746240813191,0.00911705926476076,-0.316599999999994,-0.09658927149675862,-8.573410728503228
151,2017-09-26,164.21,0.00822742064223002,0.00819375991827653,0.3400000000000034,74.5683,-0.009725022111377721,-0.00977261897735042,-1.7323000000000093,-0.5366135701594809,0.8766135701594843
152,2017-09-27,167.68,0.021131477985506356,0.02091130462893126,2.469999999999999,75.3104,0.009951950091392828,0.009902755554543823,-0.25789999999999225,-0.07834428574306625,2.548344285743065
153,2017-09-28,168.73,0.006261927480915928,0.006242403077568639,0.04999999999998295,75.7986,0.006482504408421572,0.006461583341981688,-0.511800000000008,-0.15726084252096478,0.20726084252094773
154,2017-09-29,170.87,0.012682984650032685,0.012603229249936019,1.1400000000000148,75.74,-0.0007731013501568424,-0.000773400347118889,-1.0585999999999984,-0.32721583758260897,1.4672158375826236
155,2017-10-02,169.47,-0.008193363375665744,-0.008227113454901656,-2.4000000000000057,75.9548,0.0028360179561659755,0.002832004044468358,-0.785199999999989,-0.24223834005178246,-2.157761659948223
156,2017-10-03,169.96,0.0028913672036349155,0.0028871952413303398,-0.5099999999999909,75.9158,-0.0005134632702607535,-0.0005135951376670707,-1.0390000000000015,-0.32112381508222904,-0.18887618491776187
157,2017-10-04,168.42,-0.009060955518945753,-0.009102255644764762,-2.5400000000000205,75.74,-0.002315723472584225,-0.0023184089068013836,-1.1758000000000095,-0.3636436455950942,-2.176356354404926
158,2017-10-05,171.24,0.016743854649091686,0.016605221674899348,1.8200000000000216,75.8181,0.0010311592289411972,0.001030627949454563,-0.9218999999999937,-0.2847270888171957,2.104727088817217
159,2017-10-06,172.23,0.005781359495444876,0.0057647115709095675,-0.010000000000019327,72.1566,-0.048293217582608954,-0.04949829329542991,-4.661500000000004,-1.4470601164919168,1.4370601164918975
160,2017-10-09,172.5,0.0015676711374325626,0.0015664436237594254,-0.7299999999999898,72.7425,0.008119839349415153,0.008087050825997076,-0.4140999999999906,-0.12689397526140755,-0.6031060247385822
161,2017-10-10,171.59,-0.00527536231884056,-0.005289326173884713,-1.9099999999999966,72.801,0.0008042066192390295,0.0008038834183644451,-0.9415000000000049,-0.2908191113175801,-1.6191808886824166
162,2017-10-11,172.74,0.006702022262369635,0.006679663554609944,0.15000000000000568,73.8458,0.014351451216329377,0.014249443950163474,0.044799999999995066,0.01574016379087385,0.13425983620913184
163,2017-10-12,172.55,-0.001099918953340267,-0.0011005243081270786,-1.1899999999999977,73.1428,-0.009519837282553687,-0.009565440588309177,-1.703000000000003,-0.5275066181563585,-0.6624933818436393
164,2017-10-13,173.74,0.006896551724137917,0.0068728792877620504,0.18999999999999773,72.5862,-0.007609771570133888,-0.007638873615762368,-1.5565999999999889,-0.48200293988820275,0.6720029398882005
165,2017-10-16,174.52,0.004489467019684592,0.004479419423634481,-0.21999999999999886,72.3617,-0.003092874403123543,-0.0030976672241071596,-1.2245000000000061,-0.3787804566036927,0.15878045660369383
166,2017-10-17,176.11,0.009110703644281477,0.009069451551585008,0.5900000000000034,72.9475,0.008095442754938125,0.008062850439565557,-0.4141999999999939,-0.12692505700885948,0.7169250570088629
167,2017-10-18,176.03,-0.0004542615410823491,-0.00045436474911296417,-1.0800000000000125,72.8401,-0.0014722917166455104,-0.0014733766030719357,-1.1073999999999984,-0.34238373033865943,-0.7376162696613531
168,2017-10-19,174.56,-0.008350849287053336,-0.008385912973120208,-2.469999999999999,71.2193,-0.0222514796108188,-0.022502778628986864,-2.6208000000000027,-0.81277489626093,-1.6572251037390688
169,2017-10-20,174.98,0.002406049495875272,0.002403159593357757,-0.5800000000000125,71.1997,-0.00027520629941598626,-0.00027524417561897814,-1.019599999999997,-0.31509395607674856,-0.26490604392326395
170,2017-10-23,171.27,-0.02120242313407235,-0.0214304230338409,-4.7099999999999795,71.7563,0.007817448669025133,0.007787050737249269,-0.4434000000000111,-0.1360009272645344,-4.573999072735445
171,2017-10-24,171.8,0.003094529106089806,0.003089750905877452,-0.46999999999999886,71.7172,-0.0005448998903230879,-0.0005450484022202347,-1.0390999999999906,-0.3211548968296766,-0.1488451031703223
172,2017-10-25,170.6,-0.0069848661233994,-0.007009374492576388,-2.200000000000017,70.731,-0.013751234013598004,-0.013846658040679187,-1.9862000000000108,-0.615530126937375,-1.584469873062642
173,2017-10-26,170.63,0.00017584994138335953,0.00017583448159474348,-0.9699999999999989,70.5846,-0.0020698138015862897,-0.002071958826552229,-1.1463999999999999,-0.35450561184451984,-0.6154943881554791
174,2017-10-27,177.88,0.04248959737443592,0.041611696103322174,6.25,70.6334,0.0006913689388336827,0.0006911300534278694,-0.9512,-0.29383404082031817,6.543834040820318
175,2017-10-30,179.87,0.011187317292556832,0.011125202097383654,0.9900000000000091,70.692,0.0008296358380029623,0.0008292918804175815,-0.9414000000000016,-0.29078802957012817,1.2807880295701373
176,2017-10-31,180.06,0.0010563184522154763,0.001055760940451289,-0.8100000000000023,70.9361,0.003453007412437095,0.003447059470600667,-0.7558999999999969,-0.23313138804866446,-0.5768686119513378
177,2017-11-01,182.66,0.014439631234033069,0.014336372583202165,1.5999999999999943,70.7018,-0.003302972675407732,-0.0033084395308903792,-1.2342999999999904,-0.38182646785387825,1.9818264678538726
178,2017-11-02,178.92,-0.020475199824811174,-0.02068772269888556,-4.740000000000009,71.4438,0.01049478231105842,0.010440094375727306,-0.2580000000000098,-0.07837536749052262,-4.661624632509486
179,2017-11-03,178.92,0.0,0.0,-1.0,70.692,-0.010522956505673031,-0.010578714315437646,-1.751800000000003,-0.5426745109124089,-0.4573254890875911
180,2017-11-06,180.17,0.0069863626201654375,0.006962071062961377,0.25,70.2721,-0.005939851751258961,-0.0059575628396580345,-1.4198999999999984,-0.43951419112279394,0.689514191122794
181,2017-11-07,180.25,0.0004440250874175085,0.00044392653744981916,-0.9199999999999875,70.321,0.0006958664960916676,0.0006956244932627316,-0.9510999999999967,-0.2938029590728662,-0.6261970409271214
182,2017-11-08,179.56,-0.0038280166435506117,-0.003835362251327054,-1.6899999999999977,71.024,0.009997013694344548,0.009947374110524232,-0.29699999999999704,-0.09049724899637865,-1.599502751003619
183,2017-11-09,179.3,-0.001447983960792999,-0.0014490333026441686,-1.259999999999991,71.9906,0.0136094841180446,0.013517706845701869,-0.03340000000000032,-0.008565762715746533,-1.2514342372842444
184,2017-11-10,178.46,-0.004684885666480777,-0.004695894139081795,-1.8400000000000034,71.8344,-0.0021697277144515858,-0.0021720849840016097,-1.1561999999999983,-0.35755162309470984,-1.4824483769052936
185,2017-11-13,178.77,0.001737083940378809,0.0017355769549918037,-0.6899999999999977,73.631,0.02501030147116142,0.024702662755635586,0.796599999999998,0.2494127411269142,-0.939412741126912
186,2017-11-14,178.07,-0.003915645801868418,-0.003923332013774299,-1.700000000000017,74.1778,0.007426219934538504,0.007398781322987593,-0.4531999999999954,-0.13904693851471994,-1.560953061485297
187,2017-11-15,177.95,-0.0006738922895490793,-0.0006741194570213562,-1.1200000000000045,74.1387,-0.0005271118852271811,-0.0005272508575350282,-1.0391000000000048,-0.32115489682968096,-0.7988451031703236
188,2017-11-16,179.59,0.009216071930317588,0.009173863074443452,0.6400000000000148,74.1778,0.0005273898787003926,0.0005272508575350578,-0.9608999999999952,-0.2968489703230562,0.9368489703230709
189,2017-11-17,179.0,-0.0032852608719862097,-0.0032906691898900776,-1.5900000000000034,74.1582,-0.00026422999873292497,-0.0002642649136295049,-1.0196000000000112,-0.31509395607675295,-1.2749060439232505
190,2017-11-20,178.74,-0.001452513966480396,-0.001453569887509017,-1.259999999999991,75.0761,0.012377592767893545,0.012301616658332754,-0.08209999999999695,-0.02370257372434501,-1.2362974262756459
191,2017-11-21,181.86,0.017455521987244066,0.017304924344520918,2.1200000000000045,75.4178,0.004551381864534826,0.004541055646615386,-0.658299999999997,-0.2027956025365636,2.3227956025365684
192,2017-11-22,180.87,-0.005443747937974316,-0.005458619128342938,-1.990000000000009,75.3495,-0.0009056217497725151,-0.0009060320728997239,-1.0682999999999936,-0.330230767085347,-1.659769232914662
193,2017-11-24,182.78,0.010560070769060632,0.010504702674631777,0.9099999999999966,75.4276,0.001036503228289399,0.00103596642971512,-0.9219000000000079,-0.28472708881720016,1.1947270888171968
194,2017-11-27,183.03,0.0013677645256592625,0.0013668299878152664,-0.75,75.408,-0.0002598518314250613,-0.0002598855987620168,-1.019599999999997,-0.31509395607674856,-0.43490604392325144
195,2017-11-28,182.42,-0.003332786974812947,-0.0033383530798585166,-1.6100000000000136,76.4919,0.01437380649267982,0.014271482692241794,0.08389999999999986,0.027893127044186252,-1.6378931270441999
196,2017-11-29,175.13,-0.039962723385593646,-0.040783165467439216,-8.289999999999992,76.7067,0.002808140469775189,0.0028042050091556005,-0.7852000000000032,-0.24223834005178685,-8.047761659948206
197,2017-11-30,177.18,0.01170559013304409,0.01163760969931329,1.0500000000000114,77.2925,0.007636881784772466,0.007607868423854775,-0.4141999999999939,-0.12692505700885948,1.1769250570088707
198,2017-12-01,175.1,-0.011739473981262063,-0.011808925692080214,-3.0800000000000125,77.3902,0.0012640294983341076,0.001263231285619961,-0.902300000000011,-0.27863506631682017,-2.8013649336831925
199,2017-12-04,171.47,-0.020731010850942293,-0.02094891510104619,-4.6299999999999955,77.0679,-0.004164609989378481,-0.004173306129980871,-1.3222999999999985,-0.4091784056106931,-4.220821594389302
200,2017-12-05,172.83,0.00793141657432795,0.007900128221641656,0.36000000000001364,76.6578,-0.005321281623088211,-0.005335490069322017,-1.4101,-0.43646817987260395,0.7964681798726176
201,2017-12-06,176.06,0.018688885031533816,0.018516393620358628,2.2299999999999898,76.4723,-0.002419845077734953,-0.002422777634679306,-1.1854999999999905,-0.36665857509782784,2.5966585750978175
202,2017-12-07,180.14,0.023173917982505874,0.022909480322836635,3.079999999999984,75.9548,-0.006767156212118613,-0.006790157240147882,-1.5174999999999983,-0.4698499766348948,3.549849976634879
203,2017-12-08,179.0,-0.006328411235705487,-0.006348520514841699,-2.1399999999999864,76.9215,0.012727306240026815,0.0126469947923553,-0.03330000000001121,-0.008534680968298996,-2.1314653190316872
204,2017-12-11,179.04,0.00022346368715079354,0.00022343872286002825,-0.960000000000008,77.3511,0.0055849144907471615,0.005569376680528886,-0.5703999999999922,-0.17547474652720074,-0.7845252534728072
205,2017-12-12,176.96,-0.011617515638963271,-0.011685526229645056,-3.079999999999984,77.3999,0.0006308895413252036,0.0006306906141814704,-0.9512,-0.29383404082031817,-2.786165959179666
206,2017-12-13,178.3,0.0075723327305605975,0.007543806535124739,0.3400000000000034,76.3649,-0.013372110299884063,-0.013462322084056639,-2.0349999999999966,-0.630698019693421,0.9706980196934244
207,2017-12-14,178.39,0.0005047672462141054,0.0005046398940814067,-0.910000000000025,76.0117,-0.0046251615598265836,-0.004635890715054043,-1.353200000000001,-0.41878266557302907,-0.49121733442699594
208,2017-12-15,180.18,0.010034194741857842,0.00998418646011783,0.7900000000000205,76.051,0.0005170256684167993,0.0005168920566977338,-0.9607000000000028,-0.29678680682815667,1.0867868068281772
209,2017-12-18,180.82,0.003552003552003476,0.0035457100859264926,-0.36000000000001364,75.5211,-0.0069676927325084195,-0.006992080453636858,-1.5298999999999978,-0.4737041133188091,0.11370411331879543
210,2017-12-19,179.51,-0.007244773808207069,-0.007271144626241651,-2.3100000000000023,74.6773,-0.011173036409692147,-0.01123592364736017,-1.8438000000000017,-0.5712697185672577,-1.7387302814327446
211,2017-12-20,177.89,-0.009024566876497157,-0.009065534945800332,-2.6200000000000045,73.6373,-0.013926588133207898,-0.014024472925124477,-2.0400000000000063,-0.6322521070659701,-1.9877478929340344
212,2017-12-21,177.45,-0.002473438641857315,-0.0024765026446729437,-1.4399999999999977,73.9807,0.004663397490130716,0.00465255753965626,-0.6565999999999974,-0.202267212829898,-1.2377327871700996
213,2017-12-22,177.2,-0.0014088475626937167,-0.0014098409215249571,-1.25,74.6577,0.009151035337594897,0.00910941831361582,-0.3229999999999933,-0.09857850333361748,-1.1514214966663825
214,2017-12-26,175.99,-0.006828442437923136,-0.006851862928860891,-2.2099999999999795,74.6969,0.0005250630544470818,0.0005249252570742962,-0.9608000000000061,-0.29681788857560865,-1.913182111424371
215,2017-12-27,177.62,0.009261889880106799,0.00921926158823855,0.6299999999999955,74.903,0.0027591506474834485,0.002755351178602564,-0.7938999999999936,-0.2449424520800142,0.8749424520800096
216,2017-12-28,177.92,0.001688998986600512,0.0016875742318593742,-0.700000000000017,75.2268,0.004322924315447865,0.004313607319590605,-0.6762000000000086,-0.2083592353302824,-0.49164076466973466
217,2017-12-29,176.46,-0.008205935251798446,-0.008239789268258801,-2.4599999999999795,75.3838,0.0020870221782662095,0.0020848473728657226,-0.8430000000000035,-0.2602035900784205,-2.199796409921559
218,2018-01-02,181.42,0.02810835316785662,0.027720563392839223,3.9599999999999795,75.2955,-0.0011713392001993746,-0.00117202575413776,-1.0882999999999896,-0.3364471165755304,4.29644711657551
219,2018-01-03,184.67,0.017914232168448903,0.017755663270983213,2.25,76.1981,0.011987436168164,0.011916155934615985,-0.09740000000000748,-0.028458081084339507,2.2784580810843393
220,2018-01-04,184.33,-0.0018411220014077816,-0.001842818949698873,-1.339999999999975,77.2088,0.013264110259967111,0.013176912173179548,0.010699999999999932,0.005141287910110606,-1.3451412879100857
221,2018-01-05,186.85,0.013671133293549513,0.013578526423410566,1.5199999999999818,77.719,0.006608055040358062,0.0065863175537735135,-0.48980000000000246,-0.15042285808175998,1.6704228580817417
222,2018-01-08,188.28,0.00765319775220769,0.00762406060144861,0.4300000000000068,78.4549,0.009468727080894001,0.009424179668712531,-0.2640999999999991,-0.08027135408502561,0.5102713540850324
223,2018-01-09,187.87,-0.002177607818143173,-0.0021799822537338807,-1.4099999999999966,78.6609,0.0026257123519372668,0.0026222711916083523,-0.7939999999999969,-0.24497353382746612,-1.1650264661725305
224,2018-01-10,187.84,-0.0001596848884867256,-0.00015969763947597235,-1.0300000000000011,79.7009,0.013221308172166938,0.01313466949290452,0.04000000000000625,0.014248239913233022,-1.0442482399132342
225,2018-01-11,187.77,-0.00037265758091989555,-0.0003727270350117733,-1.0699999999999932,78.9454,-0.009479190322819414,-0.009524403799022961,-1.7554999999999978,-0.5438245355680915,-0.5261754644319017
226,2018-01-12,179.37,-0.0447355807637003,-0.04576709804379711,-9.400000000000006,79.8972,0.012056433940419473,0.01198433407373751,-0.04820000000000846,-0.013165861338485673,-9.38683413866152
227,2018-01-16,178.39,-0.005463566928694978,-0.005478546797746643,-1.9800000000000182,78.9062,-0.012403438418367599,-0.012481003107257964,-1.9909999999999997,-0.6170220508150158,-1.3629779491850025
228,2018-01-17,177.6,-0.004428499355344986,-0.00443833420510643,-1.789999999999992,78.9454,0.0004967923940071645,0.0004966690335204334,-0.9607999999999919,-0.2968178885756042,-1.493182111424388
229,2018-01-18,179.8,0.012387387387387485,0.012311291479450249,1.200000000000017,78.3273,-0.00782946188124973,-0.007860273046524436,-1.6181000000000125,-0.5011182145705277,1.7011182145705448
230,2018-01-19,181.29,0.008286985539488213,0.008252837004056884,0.4899999999999807,78.5628,0.0030066145520144553,0.0030021037257644124,-0.7644999999999982,-0.2358044183294442,0.7258044183294249
231,2018-01-22,185.37,0.02250537812344869,0.02225586869942118,3.0800000000000125,79.1122,0.006993131609362264,0.0069687930670496575,-0.45059999999999434,-0.13823881308099562,3.2182388130810082
232,2018-01-23,189.35,0.021470572368775906,0.02124332660680581,2.9799999999999898,78.7001,-0.0052090575157813235,-0.005222671955395835,-1.4120999999999952,-0.43708981482162096,3.417089814821611
233,2018-01-24,186.55,-0.014787430683918579,-0.014897854680636946,-3.799999999999983,79.6421,0.01196948923826009,0.011898421436732988,-0.058000000000006935,-0.01621187258867566,-3.783788127411307
234,2018-01-25,187.48,0.004985258643795113,0.00497287338733836,-0.0700000000000216,79.6519,0.00012305049716165793,0.0001230429270702287,-0.9902000000000015,-0.3059559223261786,0.23595592232615697
235,2018-01-26,190.0,0.013441433752933702,0.01335189910598073,1.5200000000000102,79.8285,0.002217147362461004,0.0022146931181922856,-0.8233999999999924,-0.2541115675780361,1.7741115675780463
236,2018-01-29,185.98,-0.02115789473684216,-0.021384931110434966,-5.02000000000001,80.1081,0.003502508502602302,0.0034963890045966372,-0.7204000000000121,-0.2220973677035915,-4.7979026322964184
237,2018-01-30,187.12,0.006129691364662947,0.006110981225872395,0.14000000000001478,80.3093,0.002511606192132881,0.0025084573805817076,-0.7988,-0.24646545770511136,0.38646545770512614
238,2018-01-31,186.89,-0.001229157759726476,-0.0012299137937124367,-1.2300000000000182,79.387,-0.011484348637081794,-0.011550803049247969,-1.9222999999999928,-0.5956688903162295,-0.6343311096837887
239,2018-02-01,193.09,0.03317459468136346,0.03263619297223629,5.200000000000017,79.8383,0.005684809855517948,0.005668712302841258,-0.5486999999999966,-0.16873000733035182,5.3687300073303685
240,2018-02-02,190.28,-0.014552799212802331,-0.014659729890366572,-3.8100000000000023,78.8277,-0.012658085154618907,-0.012738881254554173,-2.010600000000011,-0.6231140733154001,-3.186885926684602
241,2018-02-05,181.26,-0.04740382594071899,-0.04856420693744519,-10.02000000000001,76.0117,-0.035723482988847685,-0.036377182130721566,-3.8159999999999883,-1.1842639417943577,-8.835736058205653
242,2018-02-06,185.31,0.022343594836147035,0.02209763374928188,3.0500000000000114,76.257,0.003227134770041984,0.003221938746474285,-0.7546999999999997,-0.23275840707925427,3.2827584070792657
243,2018-02-07,180.18,-0.027683341427877584,-0.02807374715262348,-6.1299999999999955,75.8155,-0.005789632427187076,-0.005806457320401621,-1.4415000000000049,-0.44622784857219533,-5.6837721514278
244,2018-02-08,171.58,-0.047730047730047694,-0.04890672107847475,-9.599999999999994,73.7943,-0.026659456179804832,-0.02702126438091155,-3.0211999999999932,-0.937226213054423,-8.662773786945571
245,2018-02-09,176.11,0.026401678517309714,0.026059169662174766,3.530000000000001,74.6773,0.011965693827300963,0.011894670910539428,-0.11700000000000443,-0.03455010358471947,3.5645501035847205
246,2018-02-12,176.41,0.001703480779058446,0.0017020315013204575,-0.700000000000017,76.1,0.01905130474722562,0.018872101105867296,0.42269999999999186,0.133198087407911,-0.8331980874079281
247,2018-02-13,173.15,-0.01847967802278777,-0.018652560459883543,-4.259999999999991,77.0223,0.012119579500657124,0.012046725446660585,-0.077699999999993,-0.022334976836503165,-4.237665023163488
248,2018-02-14,179.52,0.03678891134854175,0.03612835148590059,5.3700000000000045,78.2586,0.016051195562843488,0.015923737220297725,0.23629999999999995,0.075261710159393,5.294738289840612
249,2018-02-15,179.96,0.00245098039215685,0.0024479816386400372,-0.5600000000000023,78.8669,0.007772947637703713,0.0077428939170835764,-0.39170000000000016,-0.11993166383240374,-0.44006833616759855
250,2018-02-16,177.36,-0.014447655034452068,-0.014553038664915526,-3.5999999999999943,77.5325,-0.01691964563080332,-0.01706441815833652,-2.3344000000000023,-0.7237567715614863,-2.8762432284385078
251,2018-02-20,176.01,-0.007611637347767381,-0.007640753702177938,-2.3500000000000227,77.3167,-0.002783348918195615,-0.002787229636397107,-1.2158000000000015,-0.37607634457546096,-1.9739236554245618
252,2018-02-21,177.91,0.010794841202204452,0.010736992840806009,0.9000000000000057,77.6307,0.00406121833963435,0.00405299385253851,-0.6859999999999928,-0.211405246580468,1.1114052465804738
253,2018-02-22,178.99,0.006070485076724257,0.0060521339117246215,0.0800000000000125,76.728,-0.01162813165410089,-0.011696267083836876,-1.90270000000001,-0.5895768678158539,0.6695768678158664
254,2018-02-23,183.29,0.02402368847421634,0.023739659625347933,3.299999999999983,78.9651,0.029156240225211297,0.028739282279407082,1.2371000000000123,0.3863278386482346,2.9136721613517484
255,2018-02-26,184.93,0.008947569425500655,0.008907777113028701,0.6400000000000148,80.1229,0.014662173542488954,0.014555723143952044,0.1577999999999946,0.05086253841041675,0.589137461589598
256,2018-02-27,181.46,-0.01876385659438706,-0.018942131355302337,-4.469999999999999,80.1523,0.00036693629411810395,0.0003668689894599771,-0.9706000000000046,-0.29986389982579864,-4.1701361001742
257,2018-02-28,178.32,-0.017304089055439297,-0.017455554663869572,-4.140000000000015,79.23,-0.011506843846028035,-0.011573559861318507,-1.9222999999999928,-0.5956688903162295,-3.5443311096837853
258,2018-03-01,175.94,-0.013346792283535193,-0.013436661253084915,-3.3799999999999955,78.1016,-0.014242080020194359,-0.014344471785659018,-2.128399999999999,-0.6597283718125839,-2.7202716281874117
259,2018-03-02,176.62,0.0038649539615778494,0.003857504216127696,-0.3199999999999932,79.073,0.012437645323527155,0.012360933236479198,-0.028600000000011505,-0.007073838838105704,-0.3129261611618875
260,2018-03-05,180.4,0.021401879741818598,0.02117607558786704,2.780000000000001,80.2308,0.014642166099680155,0.014536004620299628,0.15780000000000882,0.05086253841042116,2.72913746158958
261,2018-03-06,179.78,-0.0034368070953437056,-0.003442726483270035,-1.6200000000000045,82.3305,0.02617074739376896,0.025834153363991995,1.0996999999999986,0.34362151765066207,-1.9636215176506666
262,2018-03-07,183.71,0.02186005117365673,0.021624546175592445,2.930000000000007,82.3697,0.00047612974535553537,0.0004760164315549058,-0.9608000000000061,-0.29681788857560865,3.2268178885756154
263,2018-03-08,182.34,-0.007457405693756488,-0.0074853511640890855,-2.3700000000000045,83.2626,0.010840151172093764,0.010781817915626796,-0.10709999999998843,-0.03147301058707312,-2.3385269894129315
264,2018-03-09,185.23,0.0158495119008445,0.01572521997787498,1.8899999999999864,84.9012,0.019679904302772153,0.019488758733587772,0.6385999999999967,0.20030358015445537,1.6896964198455309
265,2018-03-12,184.76,-0.002537385952599465,-0.002540610572226996,-1.4699999999999989,84.2732,-0.007396833024739345,-0.007424325248292503,-1.6280000000000001,-0.5041953075681653,-0.9658046924318335
266,2018-03-13,181.88,-0.01558778956484085,-0.01571055660559481,-3.8799999999999955,83.6453,-0.007450767266461897,-0.007478662881759526,-1.6278999999999968,-0.5041642258207134,-3.375835774179282
267,2018-03-14,184.19,0.012700681768198826,0.01262070457420163,1.3100000000000023,82.7818,-0.010323353493860406,-0.010377008896098185,-1.863500000000002,-0.5773928228150896,1.8873928228150918
268,2018-03-15,183.86,-0.0017916282100004564,-0.0017932350954028599,-1.329999999999984,82.8706,0.0010726995547329485,0.0010721246236810862,-0.911200000000008,-0.2814013418399514,-1.0485986581600326
269,2018-03-16,185.09,0.006689872729250461,0.0066675948330165834,0.22999999999998977,82.7621,-0.0013092701150950068,-0.0013101279580592926,-1.1084999999999923,-0.3427256295606177,0.5727256295606075
270,2018-03-19,172.56,-0.06769679615322276,-0.0700971911877244,-13.530000000000001,82.4172,-0.004167366463635042,-0.004176074135716694,-1.3449000000000098,-0.4162028805346052,-13.113797119465396
271,2018-03-20,168.15,-0.02555632823365784,-0.025888563894622307,-5.409999999999997,82.9395,0.006337269404930055,0.0063172733489727136,-0.4776999999999987,-0.1466619666401971,-5.263338033359799
272,2018-03-21,169.39,0.007374368123698963,0.00734731041201187,0.23999999999998067,82.9987,0.0007137732925807865,0.0007135186775752774,-0.9407999999999959,-0.29060153908542086,0.5306015390854015
273,2018-03-22,164.89,-0.026565912981876147,-0.026925163685413624,-5.5,80.8402,-0.026006431426034426,-0.026350578468214085,-3.1585000000000036,-0.9799014523045435,-4.520098547695456
274,2018-03-23,159.39,-0.0333555703802535,-0.03392455578191532,-6.5,79.5589,-0.015849787605671458,-0.015976738708167883,-2.2813000000000017,-0.7072523636650461,-5.792747636334954
275,2018-03-26,160.06,0.004203525942656478,0.0041947158079386655,-0.3299999999999841,82.2989,0.034439892959807254,0.033860114011633614,1.740000000000009,0.5426379465789256,-0.8726379465789097
276,2018-03-27,152.22,-0.048981631888042006,-0.05022190209965467,-8.840000000000003,80.7416,-0.01892248863593557,-0.01910380993457381,-2.557299999999998,-0.7930379866295925,-8.046962013370411
277,2018-03-28,153.03,0.00532124556562871,0.005307137763699305,-0.18999999999999773,82.289,0.019164841915443785,0.018983509474917355,0.5473999999999961,0.1719570264792134,-0.36195702647921113
278,2018-03-29,159.79,0.04417434489969281,0.04322647254835214,5.759999999999991,84.9798,0.03269938873968569,0.03217613979002582,1.6907999999999959,0.5273457268330674,5.232654273166924
279,2018-04-02,155.39,-0.02753614118530575,-0.027922367352654437,-5.400000000000006,84.2997,-0.008003078378626403,-0.00803527490633964,-1.680099999999996,-0.5203888979900949,-4.87961110200991
280,2018-04-03,156.11,0.004633502799408117,0.004622801169932749,-0.2799999999999727,85.4036,0.013094945770862718,0.013009948190173733,0.10389999999999588,0.034109476534369625,-0.31410947653434235
281,2018-04-04,155.1,-0.006469796938056622,-0.006490816786082225,-2.0100000000000193,84.9798,-0.00496232008955126,-0.00497467328383404,-1.4238,-0.44072637927338043,-1.569273620726639
282,2018-04-05,159.34,0.02733720180528697,0.026970213769726806,3.240000000000009,85.0685,0.0010437774624087476,0.0010432331054720237,-0.9112999999999971,-0.28143242358739895,3.521432423587408
283,2018-04-06,157.2,-0.013430400401656927,-0.013521403957113865,-3.140000000000015,83.9744,-0.012861399930644097,-0.012944823805223068,-2.0940999999999974,-0.6490673324369167,-2.490932667563098
284,2018-04-09,157.93,0.004643765903308004,0.004633016886857232,-0.2699999999999818,84.0631,0.0010562742931179369,0.0010557168279496747,-0.9112999999999971,-0.28143242358739895,0.01143242358741714
285,2018-04-10,165.04,0.045019945545494745,0.04403597188103303,6.109999999999985,84.7137,0.007739424313402636,0.00770962860472847,-0.3494000000000028,-0.10678408466066412,6.21678408466065
286,2018-04-11,166.32,0.007755695588948141,0.007725774786761141,0.28000000000000114,84.5165,-0.0023278407152563206,-0.0023305543485427176,-1.1972000000000094,-0.3702951395495917,0.6502951395495928
287,2018-04-12,163.87,-0.014730639730639664,-0.014840212991624755,-3.4499999999999886,85.374,0.010145947832671748,0.01009482321826899,-0.1424999999999983,-0.042475949184702946,-3.4075240508152858
288,2018-04-13,164.52,0.003966558857631084,0.003958712804090557,-0.3499999999999943,84.6939,-0.007966125518307634,-0.007998024617286126,-1.680099999999996,-0.5203888979900949,0.1703888979901006
289,2018-04-16,164.83,0.001884269389739863,0.0018824963810412639,-0.6899999999999977,84.7432,0.000582096231251629,0.0005819268789568658,-0.9506999999999977,-0.2936786320830628,-0.39632136791693495
290,2018-04-17,168.66,0.02323606139659033,0.022970214403230778,2.829999999999984,84.6644,-0.0009298681192119379,-0.0009303007147634804,-1.078800000000001,-0.3334943505676963,3.1634943505676802
291,2018-04-18,166.36,-0.013636902644373195,-0.013730739271784522,-3.299999999999983,84.418,-0.0029103141343940803,-0.0029145573332687476,-1.2463999999999942,-0.38558735929544113,-2.914412640704542
